PreSens Measurement Studio 2,3.0.3.1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,SensorID,Sensor_Name,Value,O2_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,Reference_Amplitude,BatchID,Calibration_Date,Sensor_Lot,Column_no,Sample_Name,New_Calibration
5/9/2022,10:10:04,39336,C1_SK,8.086,ppm (mg/L),12.044,°C,959.08,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325441,140827-1,4/15/2022 0:00,112301,F_C2,S08,8.086
5/9/2022,10:10:14,39336,C1_SK,8.349,ppm (mg/L),12.064,°C,959.07,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325487,140827-1,4/15/2022 0:00,112301,F_C2,S08,8.349
5/9/2022,10:10:19,39336,C1_SK,8.181,ppm (mg/L),12.063,°C,959.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325482,140827-1,4/15/2022 0:00,112301,F_C2,S08,8.181
5/9/2022,10:10:24,39336,C1_SK,8.101,ppm (mg/L),12.054,°C,959.09,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325522,140827-1,4/15/2022 0:00,112301,F_C2,S08,8.101
5/9/2022,10:10:29,39336,C1_SK,8.109,ppm (mg/L),12.052,°C,959.05,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325544,140827-1,4/15/2022 0:00,112301,F_C2,S08,8.109
5/9/2022,10:10:42,39336,C1_SK,7.999,ppm (mg/L),12.056,°C,959.04,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325595,140827-1,4/15/2022 0:00,112301,F_C3,S08,7.999
5/9/2022,10:10:46,39336,C1_SK,7.927,ppm (mg/L),12.055,°C,959.03,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325594,140827-1,4/15/2022 0:00,112301,F_C3,S08,7.927
5/9/2022,10:10:51,39336,C1_SK,8.014,ppm (mg/L),12.05,°C,959.06,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325622,140827-1,4/15/2022 0:00,112301,F_C3,S08,8.014
5/9/2022,10:10:56,39336,C1_SK,7.991,ppm (mg/L),12.044,°C,959.07,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325651,140827-1,4/15/2022 0:00,112301,F_C3,S08,7.991
5/9/2022,10:11:01,39336,C1_SK,8.076,ppm (mg/L),12.036,°C,959.04,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325665,140827-1,4/15/2022 0:00,112301,F_C3,S08,8.076
5/9/2022,10:11:06,39336,C1_SK,8.126,ppm (mg/L),12.06,°C,959.03,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,325684,140827-1,4/15/2022 0:00,112301,F_C3,S08,8.126
5/9/2022,10:11:33,243948,B1_SK,8.109,ppm (mg/L),12.049,°C,959.03,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325801,181015-101,4/15/2022 0:00,144301,B_C1,S08,8.109
5/9/2022,10:11:38,243948,B1_SK,8.028,ppm (mg/L),12.039,°C,959.1,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325812,181015-101,4/15/2022 0:00,144301,B_C1,S08,8.028
5/9/2022,10:11:43,243948,B1_SK,8.06,ppm (mg/L),12.042,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325839,181015-101,4/15/2022 0:00,144301,B_C1,S08,8.06
5/9/2022,10:11:48,243948,B1_SK,8.03,ppm (mg/L),12.022,°C,959.05,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325867,181015-101,4/15/2022 0:00,144301,B_C1,S08,8.03
5/9/2022,10:11:53,243948,B1_SK,8.042,ppm (mg/L),12.031,°C,959.02,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325879,181015-101,4/15/2022 0:00,144301,B_C1,S08,8.042
5/9/2022,10:12:00,243948,B1_SK,8.277,ppm (mg/L),12.021,°C,959.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325910,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.277
5/9/2022,10:12:05,243948,B1_SK,8.278,ppm (mg/L),12.013,°C,959.1,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325939,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.278
5/9/2022,10:12:10,243948,B1_SK,8.867,ppm (mg/L),12.022,°C,959.07,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325940,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.867
5/9/2022,10:12:15,243948,B1_SK,8.266,ppm (mg/L),12.002,°C,959.1,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325969,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.266
5/9/2022,10:12:20,243948,B1_SK,8.219,ppm (mg/L),12.013,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,325991,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.219
5/9/2022,10:12:25,243948,B1_SK,8.242,ppm (mg/L),12.011,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,326032,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.242
5/9/2022,10:12:30,243948,B1_SK,8.235,ppm (mg/L),12.006,°C,959.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,326021,181015-101,4/15/2022 0:00,144301,B_C2,S08,8.235
5/9/2022,10:12:38,243948,B1_SK,8.202,ppm (mg/L),12.006,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,326078,181015-101,4/15/2022 0:00,144301,B_C3,S08,8.202
5/9/2022,10:12:43,243948,B1_SK,8.182,ppm (mg/L),12.005,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,326097,181015-101,4/15/2022 0:00,144301,B_C3,S08,8.182
5/9/2022,10:12:48,243948,B1_SK,8.251,ppm (mg/L),11.999,°C,959.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,326229,181015-101,4/15/2022 0:00,144301,B_C3,S08,8.251
5/9/2022,10:12:53,243948,B1_SK,8.267,ppm (mg/L),11.988,°C,959.1,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,326288,181015-101,4/15/2022 0:00,144301,B_C3,S08,8.267
5/9/2022,10:12:58,243948,B1_SK,8.179,ppm (mg/L),12.004,°C,959.07,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,326316,181015-101,4/15/2022 0:00,144301,B_C3,S08,8.179
5/11/2022,19:10:36,243948,B1_SK,9.448,ppm (mg/L),12.647,°C,949.57,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322927,181015-101,4/15/2022 0:00,144301,B_C1,S11,9.448
5/11/2022,19:10:41,243948,B1_SK,9.411,ppm (mg/L),12.623,°C,949.6,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322907,181015-101,4/15/2022 0:00,144301,B_C1,S11,9.411
5/11/2022,19:11:06,243948,B1_SK,9.522,ppm (mg/L),12.574,°C,949.58,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322994,181015-101,4/15/2022 0:00,144301,B_C1,S11,9.522
5/11/2022,19:11:11,243948,B1_SK,9.441,ppm (mg/L),12.559,°C,949.55,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322998,181015-101,4/15/2022 0:00,144301,B_C1,S11,9.441
5/11/2022,19:11:16,243948,B1_SK,9.411,ppm (mg/L),12.551,°C,949.57,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323025,181015-101,4/15/2022 0:00,144301,B_C1,S11,9.411
5/11/2022,19:11:26,243948,B1_SK,8.964,ppm (mg/L),12.559,°C,949.55,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323038,181015-101,4/15/2022 0:00,144301,B_C2,S11,8.964
5/11/2022,19:11:30,243948,B1_SK,8.976,ppm (mg/L),12.556,°C,949.49,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323053,181015-101,4/15/2022 0:00,144301,B_C2,S11,8.976
5/11/2022,19:11:35,243948,B1_SK,8.986,ppm (mg/L),12.543,°C,949.51,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323065,181015-101,4/15/2022 0:00,144301,B_C2,S11,8.986
5/11/2022,19:11:40,243948,B1_SK,9.03,ppm (mg/L),12.541,°C,949.56,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323085,181015-101,4/15/2022 0:00,144301,B_C2,S11,9.03
5/11/2022,19:11:45,243948,B1_SK,9.037,ppm (mg/L),12.54,°C,949.54,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323092,181015-101,4/15/2022 0:00,144301,B_C2,S11,9.037
5/11/2022,19:11:53,243948,B1_SK,8.648,ppm (mg/L),12.542,°C,949.56,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323109,181015-101,4/15/2022 0:00,144301,B_C3,S11,8.648
5/11/2022,19:11:57,243948,B1_SK,9.067,ppm (mg/L),12.543,°C,949.58,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323143,181015-101,4/15/2022 0:00,144301,B_C3,S11,9.067
5/11/2022,19:12:02,243948,B1_SK,8.246,ppm (mg/L),12.543,°C,949.57,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323158,181015-101,4/15/2022 0:00,144301,B_C3,S11,8.246
5/11/2022,19:12:07,243948,B1_SK,8.311,ppm (mg/L),12.525,°C,949.58,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323168,181015-101,4/15/2022 0:00,144301,B_C3,S11,8.311
5/11/2022,19:12:12,243948,B1_SK,8.786,ppm (mg/L),12.524,°C,949.58,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323172,181015-101,4/15/2022 0:00,144301,B_C3,S11,8.786
5/11/2022,19:12:30,39336,C1_SK,10.004,ppm (mg/L),12.54,°C,949.55,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323256,140827-1,4/15/2022 0:00,112301,C_C1,S11,10.004
5/11/2022,19:12:35,39336,C1_SK,9.62,ppm (mg/L),12.54,°C,949.52,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323264,140827-1,4/15/2022 0:00,112301,C_C1,S11,9.62
5/11/2022,19:12:40,39336,C1_SK,9.562,ppm (mg/L),12.542,°C,949.54,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323296,140827-1,4/15/2022 0:00,112301,C_C1,S11,9.562
5/11/2022,19:12:45,39336,C1_SK,9.628,ppm (mg/L),12.533,°C,949.55,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323303,140827-1,4/15/2022 0:00,112301,C_C1,S11,9.628
5/11/2022,19:12:50,39336,C1_SK,9.555,ppm (mg/L),12.54,°C,949.53,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323331,140827-1,4/15/2022 0:00,112301,C_C1,S11,9.555
5/11/2022,19:12:55,39336,C1_SK,9.582,ppm (mg/L),12.527,°C,949.55,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323334,140827-1,4/15/2022 0:00,112301,C_C1,S11,9.582
5/11/2022,19:13:05,39336,C1_SK,8.9,ppm (mg/L),12.537,°C,949.51,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323399,140827-1,4/15/2022 0:00,112301,C_C2,S11,8.9
5/11/2022,19:13:10,39336,C1_SK,8.904,ppm (mg/L),12.532,°C,949.54,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323411,140827-1,4/15/2022 0:00,112301,C_C2,S11,8.904
5/11/2022,19:13:15,39336,C1_SK,8.741,ppm (mg/L),12.536,°C,949.54,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323431,140827-1,4/15/2022 0:00,112301,C_C2,S11,8.741
5/11/2022,19:13:20,39336,C1_SK,8.749,ppm (mg/L),12.52,°C,949.57,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323463,140827-1,4/15/2022 0:00,112301,C_C2,S11,8.749
5/11/2022,19:13:25,39336,C1_SK,8.777,ppm (mg/L),12.54,°C,949.56,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323469,140827-1,4/15/2022 0:00,112301,C_C2,S11,8.777
5/11/2022,19:13:42,39336,C1_SK,8.901,ppm (mg/L),12.537,°C,949.56,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323568,140827-1,4/15/2022 0:00,112301,C_C3,S11,8.901
5/11/2022,19:13:47,39336,C1_SK,8.81,ppm (mg/L),12.539,°C,949.59,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323582,140827-1,4/15/2022 0:00,112301,C_C3,S11,8.81
5/11/2022,19:13:52,39336,C1_SK,8.837,ppm (mg/L),12.53,°C,949.6,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323595,140827-1,4/15/2022 0:00,112301,C_C3,S11,8.837
5/11/2022,19:13:57,39336,C1_SK,9.21,ppm (mg/L),12.533,°C,949.6,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323639,140827-1,4/15/2022 0:00,112301,C_C3,S11,9.21
5/11/2022,19:14:02,39336,C1_SK,9.02,ppm (mg/L),12.541,°C,949.58,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323651,140827-1,4/15/2022 0:00,112301,C_C3,S11,9.02
5/11/2022,19:14:07,39336,C1_SK,8.977,ppm (mg/L),12.532,°C,949.56,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323684,140827-1,4/15/2022 0:00,112301,C_C3,S11,8.977
5/11/2022,19:14:41,39336,C1_SK,10.099,ppm (mg/L),12.555,°C,949.57,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323873,140827-1,4/15/2022 0:00,112301,F_C1,S11,10.098
5/11/2022,19:14:46,39336,C1_SK,10.098,ppm (mg/L),12.553,°C,949.63,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323902,140827-1,4/15/2022 0:00,112301,F_C1,S11,10.097
5/11/2022,19:14:51,39336,C1_SK,10.013,ppm (mg/L),12.548,°C,949.63,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323949,140827-1,4/15/2022 0:00,112301,F_C1,S11,10.013
5/11/2022,19:14:56,39336,C1_SK,9.995,ppm (mg/L),12.544,°C,949.62,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323973,140827-1,4/15/2022 0:00,112301,F_C1,S11,9.995
5/11/2022,19:15:01,39336,C1_SK,10.071,ppm (mg/L),12.548,°C,949.63,mbar,55.61,deg,20,°C,100,%a.s.,22.12,deg,20,°C,970,mbar,0.8609,-0.02617,0.00035,0,0,13.56,Humid,323970,140827-1,4/15/2022 0:00,112301,F_C1,S11,10.07
5/11/2022,19:16:07,243948,B1_SK,9.568,ppm (mg/L),12.567,°C,949.61,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324343,181015-101,4/15/2022 0:00,144301,F_C2,S11,9.618
5/11/2022,19:16:11,243948,B1_SK,9.176,ppm (mg/L),12.575,°C,949.63,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324350,181015-101,4/15/2022 0:00,144301,F_C2,S11,9.222
5/11/2022,19:16:16,243948,B1_SK,9.175,ppm (mg/L),12.581,°C,949.66,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324398,181015-101,4/15/2022 0:00,144301,F_C2,S11,9.222
5/11/2022,19:16:21,243948,B1_SK,9.196,ppm (mg/L),12.569,°C,949.65,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324430,181015-101,4/15/2022 0:00,144301,F_C2,S11,9.243
5/11/2022,19:16:26,243948,B1_SK,9.259,ppm (mg/L),12.573,°C,949.64,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,324460,181015-101,4/15/2022 0:00,144301,F_C2,S11,9.307
5/11/2022,19:35:30,243948,B1_SK,10.784,ppm (mg/L),12.844,°C,950.17,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,329793,181015-101,4/15/2022 0:00,144301,F_C3,S11,10.784
5/11/2022,19:35:41,243948,B1_SK,10.852,ppm (mg/L),12.838,°C,950.16,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,329815,181015-101,4/15/2022 0:00,144301,F_C3,S11,10.852
5/11/2022,19:35:52,243948,B1_SK,10.722,ppm (mg/L),12.864,°C,950.16,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,329864,181015-101,4/15/2022 0:00,144301,F_C3,S11,10.722
5/11/2022,19:55:26,243948,B1_SK,10.076,ppm (mg/L),12.6,°C,950.92,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,333454,181015-101,4/15/2022 0:00,144301,F_C3,S11,10.075
5/11/2022,19:55:31,243948,B1_SK,10.12,ppm (mg/L),12.601,°C,950.95,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,333450,181015-101,4/15/2022 0:00,144301,F_C3,S11,10.12
5/13/2022,11:56:22,243948,B1_SK,8.849,ppm (mg/L),12.333,°C,955.07,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322864,181015-101,4/15/2022 0:00,144301,B_C1,S13,8.849
5/13/2022,11:56:27,243948,B1_SK,8.741,ppm (mg/L),12.327,°C,955.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322877,181015-101,4/15/2022 0:00,144301,B_C1,S13,8.741
5/13/2022,11:56:32,243948,B1_SK,8.741,ppm (mg/L),12.327,°C,955.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322887,181015-101,4/15/2022 0:00,144301,B_C1,S13,8.741
5/13/2022,11:56:37,243948,B1_SK,8.783,ppm (mg/L),12.334,°C,955.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322895,181015-101,4/15/2022 0:00,144301,B_C1,S13,8.783
5/13/2022,11:56:42,243948,B1_SK,8.832,ppm (mg/L),12.336,°C,955.07,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322917,181015-101,4/15/2022 0:00,144301,B_C1,S13,8.832
5/13/2022,11:56:50,243948,B1_SK,8.52,ppm (mg/L),12.334,°C,955.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322940,181015-101,4/15/2022 0:00,144301,B_C2,S13,8.52
5/13/2022,11:56:54,243948,B1_SK,8.544,ppm (mg/L),12.337,°C,955.09,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322955,181015-101,4/15/2022 0:00,144301,B_C2,S13,8.544
5/13/2022,11:56:59,243948,B1_SK,8.539,ppm (mg/L),12.322,°C,955.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322979,181015-101,4/15/2022 0:00,144301,B_C2,S13,8.539
5/13/2022,11:57:04,243948,B1_SK,8.526,ppm (mg/L),12.336,°C,955.06,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,322989,181015-101,4/15/2022 0:00,144301,B_C2,S13,8.526
5/13/2022,11:57:09,243948,B1_SK,8.564,ppm (mg/L),12.328,°C,955.08,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323021,181015-101,4/15/2022 0:00,144301,B_C2,S13,8.564
5/13/2022,11:57:29,243948,B1_SK,8.334,ppm (mg/L),12.336,°C,955.03,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323108,181015-101,4/15/2022 0:00,144301,B_C3,S13,8.334
5/13/2022,11:57:34,243948,B1_SK,8.31,ppm (mg/L),12.341,°C,955.07,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323115,181015-101,4/15/2022 0:00,144301,B_C3,S13,8.31
5/13/2022,11:57:39,243948,B1_SK,8.311,ppm (mg/L),12.327,°C,955.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323143,181015-101,4/15/2022 0:00,144301,B_C3,S13,8.311
5/13/2022,11:57:44,243948,B1_SK,8.302,ppm (mg/L),12.33,°C,955.04,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323163,181015-101,4/15/2022 0:00,144301,B_C3,S13,8.302
5/13/2022,11:57:49,243948,B1_SK,8.358,ppm (mg/L),12.338,°C,955,mbar,55.71,deg,20,°C,100,%a.s.,22.025,deg,20,°C,973,mbar,0.858,-0.014,0.000373,-0.00013,0,12.94,Humid,323190,181015-101,4/15/2022 0:00,144301,B_C3,S13,8.358
